,Name,CVD,SI,Globularity,dnorm,SImean,CVDmean,Area,Volume,EN_diff
1323,FePt_mp-2260,100.0,100.0,0.9904932928543229,-0.42520413056892503,0.8483422187549585,-0.5988923446342626,22.63748285216625,10.023351649191046,0.45
1324,ThSe_mp-10646,100.0,100.0,0.988749040317898,-0.192623252364968,0.814748214830638,-0.7296660286847725,34.06507001846535,18.46405239784615,1.25
1325,CsCl_mp-22865,99.99999999999999,100.0,0.9882662637121591,0.1563356101482935,0.8028665863855635,-0.8042377693407183,45.43339504110941,28.4383521727246,2.37
1326,YSb_mp-215,97.49373433583955,100.0,0.964960008651748,-0.1601679598152685,0.722097138013573,-0.8474572561178226,38.5583902437524,21.436011237696547,0.83
1327,ThSb_mp-1751,97.96334012219955,100.0,0.966943469367515,-0.10755834566133399,0.7314747737904614,-0.841469552007392,40.9172506251172,23.404456394429246,0.75
1328,TiAu_mp-11259,100.0,100.0,0.991050002131765,-0.28124138885671246,0.8450761751418969,-0.654173220201552,25.685119011969,12.10327792805245,1.0
1329,SnC_mp-1009822,94.9253731343284,95.67164179104475,0.969230253881548,-0.5371543214256584,0.709791979773265,-0.612638651578175,23.050925215354148,10.137605116071546,0.59
1330,CdAg_mp-1226728,100.0,100.0,0.989425865313075,-0.006175675069595002,0.8297301274873694,-0.67569112779668,29.47115085880555,14.8094930392333,0.24
1331,NpTe_mp-807,100.0,100.0,0.9690847163819896,-0.18626604705882352,0.7315213764705886,-0.8158567176470591,38.540062330458646,21.470271212345146,0.74
1332,TiSi_mp-22558,100.0,100.0,0.9919466902406411,-0.5630936822329575,0.8567308463052425,-0.5914355322955804,21.649926306203803,9.379035459532453,0.36
1333,NbRe_mp-1220322,100.00000000000004,100.0,0.99105469279903,-0.45483585151278605,0.8628827798356905,-0.6480884875444841,25.162136836092152,11.711207781672101,0.3
1334,LaAg_mp-1948,99.99999999999999,100.0,0.9931031677049765,-0.035344944008194004,0.8480467722772276,-0.7598714148173435,34.8494855105085,19.306559197181848,0.83
1335,CeMg_mp-1038887,100.0,100.0,0.993399395901844,-0.12009072790842201,0.888952387449056,-0.6668557846446286,28.85750675880215,14.557508319770749,0.19
1336,TlSb_mp-1002219,80.9828897338403,95.78707224334599,0.9047849226141644,0.075179530331836,0.596579012098168,-1.0499417802972677,51.930301591822854,30.27661421896,0.43
1337,NbRu_mp-432,100.0,100.0,0.989291678653607,-0.4604376632302405,0.8237109965635735,-0.635046890034364,25.615330756741102,11.996904552291852,0.6
1338,SbN_mvc-11231,94.87179487179485,98.29059829059825,0.9821558594539801,-0.3466962300260125,0.7605621999256785,-0.618424124860647,24.925958056358553,11.7507823317445,0.99
1339,SiGe_mp-1219182,87.9188761377127,99.9285714285714,0.917084420065883,-0.36189987117134903,0.706626798793035,-0.8231819278986938,33.33841642825345,15.89854326358535,0.11
1340,DySb_mp-1007,100.0,100.0,0.9760876947271545,-0.175475389382782,0.738572102846933,-0.7844001975606575,36.9166268067376,20.514406352851402,0.83
1341,GdP_mp-510401,99.46949602122015,100.0,0.972209850435305,-0.22151586054025452,0.7364994309477184,-0.742834326582216,31.528521878455848,15.9515752000754,0.99
1342,GaBi_mp-1018126,89.6917413497048,96.981981981982,0.9116567971491615,0.0004668769317619989,0.6405494871568694,-0.9273554187777859,45.840785955688304,25.8864056753298,0.21
1343,InNi_mp-20997,100.0,100.0,0.9918857226333195,-0.3102123379466175,0.8648454427340768,-0.6153490269735914,23.34391323572275,10.527549864743136,0.13
1344,HfN_mp-1001834,100.0,100.0,0.9900455969297439,-0.49612381628227853,0.858017287601025,-0.5304377774492409,18.830710833878648,7.7010664948290195,1.74
1345,CaIn_mp-20263,100.0,100.0,0.9928957371469471,-0.11803619653737099,0.8709742088435785,-0.7469422585510039,34.317548236368,18.7897496616223,0.78
1346,VNi_mp-1216313,100.0,100.0,0.9941940765789439,-0.48364456896551744,0.901932032019704,-0.552051982758621,17.903358785635902,7.061335095640009,0.28
1347,TaN_mp-1009833,96.02649006622515,95.28145695364239,0.9512071377085306,-0.46088243090932246,0.67159873577857,-0.5887616158303615,21.41808075172475,8.865297377910291,1.54
1348,InP_mp-20457,92.4675324675325,99.22077922077919,0.956920563220905,-0.22072195308772902,0.7035127378743705,-0.80418863000265,32.23322049677185,16.093810314386403,0.41
1349,PrBi_mp-23171,100.0,100.0,0.974936999926725,-0.066045307805659,0.7407848660184244,-0.8298147881401665,41.812358257580996,24.6398706028766,0.89
1350,TlN_mp-1002222,97.94520547945204,93.83561643835615,0.970403509211226,-0.33661203577258847,0.687760925118887,-0.6127206431258425,24.83423897988215,11.424169526170497,1.42
1351,UN_mp-1865,99.40298507462686,100.0,0.979282842085343,-0.324670343545431,0.7911730850135285,-0.55662429842018,22.360847383537497,10.02541027120607,1.66
1352,US_mp-2423,100.0,100.0,0.9719638114820229,-0.23871537015344402,0.757433451473934,-0.6915273815286319,29.04858690768345,14.18115371532765,1.2
1353,LiAu_mp-1222403,100.00000000000004,100.0,0.9889800935047179,-0.258002310204566,0.8529015253406965,-0.5655999824827056,19.858903319418125,9.121031029248575,1.56
1354,SmBi_mp-1059552,100.0,100.0,0.989690205480754,-0.1064429935937335,0.8027333248136785,-0.7774558766890125,38.147478231593794,21.94662683476625,0.85
1355,CaHg_mp-11286,100.0,100.0,0.992522597834026,0.060187669361163,0.866306914399469,-0.7503043807685345,33.7196302204384,18.2630695064718,1.0
1356,TmMg_mp-1505,100.0,100.0,0.9954462346481641,-0.1001034284740565,0.8863813086819461,-0.7093406884212319,29.49961835740525,15.00531386562895,0.06
1357,YSc_mp-1215893,100.0,100.0,0.995731984883441,-0.15270544651421403,0.9166304218340164,-0.7240441583691974,32.16747623585325,17.06720966762035,0.14
1358,RbBr_mp-23303,100.0,100.0,0.9871860777319985,0.1137345762711865,0.7865462146892656,-0.8159301412429381,45.26766978405655,28.10086976487935,2.14
1359,BaO_mp-1342,98.91041162227606,100.0,0.9861850922878554,-0.15778899633851048,0.8023459924998524,-0.6532750607689124,28.209406734845448,14.34283890945192,2.55
1360,MnGa_mp-1001836,100.0,100.0,0.993475720144483,-0.5154150115809675,0.884101031036993,-0.5605168721461185,20.1266967400122,8.41149263906444,0.26
1361,KF_mp-8454,100.0,100.0,0.9922633890458954,-0.564598482914506,0.8487189097194525,-0.598532231751097,24.93669024619725,11.71639091332856,3.16
1362,InPt_mp-1223656,100.0,100.0,0.9858613897144121,-0.2352182712189385,0.816777657119824,-0.6789768927369184,28.459654879714854,13.97397681427655,0.5
1363,NiPt_mp-1220052,100.0,100.0,0.9893525000234955,-0.278261943820525,0.8427735651639126,-0.5865635423908584,22.2250468873964,9.733884297695806,0.37
1364,YSb_mp-998897,99.99999999999999,100.0,0.988870414636606,-0.16471985672280148,0.8206573867949747,-0.7644265562683774,36.307339485561954,20.289010913195952,0.83
1365,ReN_mp-1002207,100.0,100.0,0.9876320720167879,-0.548377764378479,0.8351122820037106,-0.518380250463822,18.16576353451735,7.296207290940361,1.14
1366,NpSe_mp-627,100.0,100.0,0.971019873261101,-0.2402731108176075,0.7427006287449723,-0.7552842291792585,33.09891632416695,17.14826029656325,1.19
1367,VRh_mp-1251,100.0,100.0,0.992138885120177,-0.548313028689564,0.862397354553079,-0.5870707159713691,21.3648674146473,9.196801659463715,0.65
1368,TiS_mp-1018028,99.57805907173001,100.0,0.975922926021682,-0.44745394975067154,0.776750603950901,-0.619758107211354,23.20361326650965,10.1753216634808,1.04
1369,ScAl_mp-331,100.0,100.0,0.9938382357073376,-0.38608452334066945,0.8749705247306844,-0.6451192314375076,24.990795864143998,11.646138910210052,0.25
1370,CeBi_mp-635471,100.0,100.0,0.9892760751782015,-0.08098115009854148,0.8063429742388761,-0.7850547994072485,39.8333847731117,23.295637389367798,0.9
1371,PuTh_mp-1219657,100.0,100.0,0.9954799854773629,-0.1347491648286,0.8809243585148425,-0.7506167712066905,34.6993027879268,19.1281786029767,0.02
1372,PrZn_mp-460,100.0,100.0,0.9943657217538344,0.06260941284826149,0.8593718412771509,-0.7127100356896154,31.187057274231947,16.30912333767275,0.52
1373,CdAg_mp-1226726,100.0,100.0,0.989773967277032,-0.009037319167717502,0.8293758650693566,-0.6834496199243381,29.5032587454847,14.841409813541151,0.24
1374,InSb_mp-19744,97.3733102697162,100.0,0.9608558527557319,-0.07197298556388398,0.7362702644307775,-0.77591285711235,40.78437414322285,23.077039134826798,0.27
